DATAFLOW,FREQ,TIME_PERIOD,GEO_PICT,INDICATOR,RANGE,OBS_VALUE,UNIT_MEASURE,UNIT_MULT,OBS_STATUS,DATA_SOURCE,OBS_COMMENT
SPC:DF_POP_COAST(2.0),A,2013,WF,COASTALPOPRF,10KM,100,PERCENT,,E,,Percentage of coastal population based on 2013 census. Population data from census matched to census/administrative boundaries.
SPC:DF_POP_COAST(2.0),A,2014,WF,COASTALPOPRF,10KM,100,PERCENT,,E,,Percentage of coastal population based on 2013 census. Population data from census matched to census/administrative boundaries.
SPC:DF_POP_COAST(2.0),A,2015,WF,COASTALPOPRF,10KM,100,PERCENT,,E,,Percentage of coastal population based on 2013 census. Population data from census matched to census/administrative boundaries.
SPC:DF_POP_COAST(2.0),A,2016,WF,COASTALPOPRF,10KM,100,PERCENT,,E,,Percentage of coastal population based on 2013 census. Population data from census matched to census/administrative boundaries.
SPC:DF_POP_COAST(2.0),A,2017,WF,COASTALPOPRF,10KM,100,PERCENT,,E,,Percentage of coastal population based on 2013 census. Population data from census matched to census/administrative boundaries.
SPC:DF_POP_COAST(2.0),A,2018,WF,COASTALPOPRF,10KM,100,PERCENT,,E,,Percentage of coastal population based on 2013 census. Population data from census matched to census/administrative boundaries.
SPC:DF_POP_COAST(2.0),A,2019,WF,COASTALPOPRF,10KM,100,PERCENT,,E,,Percentage of coastal population based on 2013 census. Population data from census matched to census/administrative boundaries.
SPC:DF_POP_COAST(2.0),A,2020,WF,COASTALPOPRF,10KM,100,PERCENT,,E,,Percentage of coastal population based on 2013 census. Population data from census matched to census/administrative boundaries.
SPC:DF_POP_COAST(2.0),A,2021,WF,COASTALPOPRF,10KM,100,PERCENT,,E,,Percentage of coastal population based on 2013 census. Population data from census matched to census/administrative boundaries.
SPC:DF_POP_COAST(2.0),A,2010,POL,COASTALPOPAF,10KM,670600,N,,E,,
SPC:DF_POP_COAST(2.0),A,2011,POL,COASTALPOPAF,10KM,673700,N,,E,,
SPC:DF_POP_COAST(2.0),A,2012,POL,COASTALPOPAF,10KM,676500,N,,E,,
SPC:DF_POP_COAST(2.0),A,2013,POL,COASTALPOPAF,10KM,678900,N,,E,,
SPC:DF_POP_COAST(2.0),A,2014,POL,COASTALPOPAF,10KM,681100,N,,E,,
SPC:DF_POP_COAST(2.0),A,2015,POL,COASTALPOPAF,10KM,682900,N,,E,,
SPC:DF_POP_COAST(2.0),A,2016,POL,COASTALPOPAF,10KM,684400,N,,E,,
SPC:DF_POP_COAST(2.0),A,2017,POL,COASTALPOPAF,10KM,686000,N,,E,,
SPC:DF_POP_COAST(2.0),A,2018,POL,COASTALPOPAF,10KM,686900,N,,E,,
SPC:DF_POP_COAST(2.0),A,2019,POL,COASTALPOPAF,10KM,687100,N,,E,,
SPC:DF_POP_COAST(2.0),A,2020,POL,COASTALPOPAF,10KM,688400,N,,E,,
SPC:DF_POP_COAST(2.0),A,2021,POL,COASTALPOPAF,10KM,689500,N,,E,,
SPC:DF_POP_COAST(2.0),A,2010,PW,COASTALPOPAF,1KM,17242,N,,E,,Percentage of coastal population based on 2015 census. GPS Houshold locations without population data + apportioned population numbers from census.
SPC:DF_POP_COAST(2.0),A,2011,PW,COASTALPOPAF,1KM,16942,N,,E,,Percentage of coastal population based on 2015 census. GPS Houshold locations without population data + apportioned population numbers from census.
SPC:DF_POP_COAST(2.0),A,2012,PW,COASTALPOPAF,1KM,16651,N,,E,,Percentage of coastal population based on 2015 census. GPS Houshold locations without population data + apportioned population numbers from census.
SPC:DF_POP_COAST(2.0),A,2013,PW,COASTALPOPAF,1KM,16532,N,,E,,Percentage of coastal population based on 2015 census. GPS Houshold locations without population data + apportioned population numbers from census.
SPC:DF_POP_COAST(2.0),A,2014,PW,COASTALPOPAF,1KM,16599,N,,E,,Percentage of coastal population based on 2015 census. GPS Houshold locations without population data + apportioned population numbers from census.
SPC:DF_POP_COAST(2.0),A,2015,PW,COASTALPOPAF,1KM,16655,N,,E,,Percentage of coastal population based on 2015 census. GPS Houshold locations without population data + apportioned population numbers from census.
SPC:DF_POP_COAST(2.0),A,2016,PW,COASTALPOPAF,1KM,16672,N,,E,,Percentage of coastal population based on 2015 census. GPS Houshold locations without population data + apportioned population numbers from census.
SPC:DF_POP_COAST(2.0),A,2017,PW,COASTALPOPAF,1KM,16694,N,,E,,Percentage of coastal population based on 2015 census. GPS Houshold locations without population data + apportioned population numbers from census.
SPC:DF_POP_COAST(2.0),A,2018,PW,COASTALPOPAF,1KM,16692,N,,E,,Percentage of coastal population based on 2015 census. GPS Houshold locations without population data + apportioned population numbers from census.
SPC:DF_POP_COAST(2.0),A,2019,PW,COASTALPOPAF,1KM,16672,N,,E,,Percentage of coastal population based on 2015 census. GPS Houshold locations without population data + apportioned population numbers from census.
SPC:DF_POP_COAST(2.0),A,2020,PW,COASTALPOPAF,1KM,16675,N,,E,,Percentage of coastal population based on 2015 census. GPS Houshold locations without population data + apportioned population numbers from census.
SPC:DF_POP_COAST(2.0),A,2021,PW,COASTALPOPAF,1KM,16667,N,,E,,Percentage of coastal population based on 2015 census. GPS Houshold locations without population data + apportioned population numbers from census.
SPC:DF_POP_COAST(2.0),A,2010,NU,COASTALPOPAF,10KM,1809,N,,E,,Percentage of coastal population based on 2011 census. 100% coastal.
SPC:DF_POP_COAST(2.0),A,2011,NU,COASTALPOPAF,10KM,1797,N,,E,,Percentage of coastal population based on 2011 census. 100% coastal.
SPC:DF_POP_COAST(2.0),A,2012,NU,COASTALPOPAF,10KM,1797,N,,E,,Percentage of coastal population based on 2011 census. 100% coastal.
SPC:DF_POP_COAST(2.0),A,2013,NU,COASTALPOPAF,10KM,1801,N,,E,,Percentage of coastal population based on 2011 census. 100% coastal.
SPC:DF_POP_COAST(2.0),A,2014,NU,COASTALPOPAF,10KM,1811,N,,E,,Percentage of coastal population based on 2011 census. 100% coastal.
SPC:DF_POP_COAST(2.0),A,2015,NU,COASTALPOPAF,10KM,1825,N,,E,,Percentage of coastal population based on 2011 census. 100% coastal.
SPC:DF_POP_COAST(2.0),A,2016,NU,COASTALPOPAF,10KM,1822,N,,E,,Percentage of coastal population based on 2011 census. 100% coastal.
SPC:DF_POP_COAST(2.0),A,2017,NU,COASTALPOPAF,10KM,1825,N,,E,,Percentage of coastal population based on 2011 census. 100% coastal.
SPC:DF_POP_COAST(2.0),A,2018,NU,COASTALPOPAF,10KM,1830,N,,E,,Percentage of coastal population based on 2011 census. 100% coastal.
SPC:DF_POP_COAST(2.0),A,2019,NU,COASTALPOPAF,10KM,1835,N,,E,,Percentage of coastal population based on 2011 census. 100% coastal.
SPC:DF_POP_COAST(2.0),A,2020,NU,COASTALPOPAF,10KM,1841,N,,E,,Percentage of coastal population based on 2011 census. 100% coastal.
SPC:DF_POP_COAST(2.0),A,2021,NU,COASTALPOPAF,10KM,1857,N,,E,,Percentage of coastal population based on 2011 census. 100% coastal.
SPC:DF_POP_COAST(2.0),A,2010,WS,COASTALPOPAF,5KM,187575,N,,E,,Percentage of coastal population based on 2011 census. GPS Houshold locations without population data + apportioned population numbers from census.
SPC:DF_POP_COAST(2.0),A,2011,WS,COASTALPOPAF,5KM,189214,N,,E,,Percentage of coastal population based on 2011 census. GPS Houshold locations without population data + apportioned population numbers from census.
SPC:DF_POP_COAST(2.0),A,2012,WS,COASTALPOPAF,5KM,190952,N,,E,,Percentage of coastal population based on 2011 census. GPS Houshold locations without population data + apportioned population numbers from census.
SPC:DF_POP_COAST(2.0),A,2013,WS,COASTALPOPAF,5KM,192670,N,,E,,Percentage of coastal population based on 2011 census. GPS Houshold locations without population data + apportioned population numbers from census.
SPC:DF_POP_COAST(2.0),A,2014,WS,COASTALPOPAF,5KM,194391,N,,E,,Percentage of coastal population based on 2011 census. GPS Houshold locations without population data + apportioned population numbers from census.
SPC:DF_POP_COAST(2.0),A,2015,WS,COASTALPOPAF,5KM,196086,N,,E,,Percentage of coastal population based on 2011 census. GPS Houshold locations without population data + apportioned population numbers from census.
SPC:DF_POP_COAST(2.0),A,2016,WS,COASTALPOPAF,5KM,197751,N,,E,,Percentage of coastal population based on 2011 census. GPS Houshold locations without population data + apportioned population numbers from census.
SPC:DF_POP_COAST(2.0),A,2017,WS,COASTALPOPAF,5KM,199606,N,,E,,Percentage of coastal population based on 2011 census. GPS Houshold locations without population data + apportioned population numbers from census.
SPC:DF_POP_COAST(2.0),A,2018,WS,COASTALPOPAF,5KM,201721,N,,E,,Percentage of coastal population based on 2011 census. GPS Houshold locations without population data + apportioned population numbers from census.
SPC:DF_POP_COAST(2.0),A,2019,WS,COASTALPOPAF,5KM,203853,N,,E,,Percentage of coastal population based on 2011 census. GPS Houshold locations without population data + apportioned population numbers from census.
SPC:DF_POP_COAST(2.0),A,2020,WS,COASTALPOPAF,5KM,205955,N,,E,,Percentage of coastal population based on 2011 census. GPS Houshold locations without population data + apportioned population numbers from census.
SPC:DF_POP_COAST(2.0),A,2021,WS,COASTALPOPAF,5KM,207736,N,,E,,Percentage of coastal population based on 2011 census. GPS Houshold locations without population data + apportioned population numbers from census.
SPC:DF_POP_COAST(2.0),A,2010,MEL,COASTALPOPAF,1KM,1508000,N,,E,,
SPC:DF_POP_COAST(2.0),A,2011,MEL,COASTALPOPAF,1KM,1546000,N,,E,,
SPC:DF_POP_COAST(2.0),A,2012,MEL,COASTALPOPAF,1KM,1584000,N,,E,,
SPC:DF_POP_COAST(2.0),A,2013,MEL,COASTALPOPAF,1KM,1622000,N,,E,,
SPC:DF_POP_COAST(2.0),A,2014,MEL,COASTALPOPAF,1KM,1661000,N,,E,,
SPC:DF_POP_COAST(2.0),A,2015,MEL,COASTALPOPAF,1KM,1698000,N,,E,,
SPC:DF_POP_COAST(2.0),A,2016,MEL,COASTALPOPAF,1KM,1735000,N,,E,,
SPC:DF_POP_COAST(2.0),A,2017,MEL,COASTALPOPAF,1KM,1771000,N,,E,,
SPC:DF_POP_COAST(2.0),A,2018,MEL,COASTALPOPAF,1KM,1808000,N,,E,,
SPC:DF_POP_COAST(2.0),A,2019,MEL,COASTALPOPAF,1KM,1841000,N,,E,,
SPC:DF_POP_COAST(2.0),A,2020,MEL,COASTALPOPAF,1KM,1873000,N,,E,,
SPC:DF_POP_COAST(2.0),A,2021,MEL,COASTALPOPAF,1KM,1906000,N,,E,,
SPC:DF_POP_COAST(2.0),A,2010,CK,COASTALPOPRF,1KM,91,PERCENT,,E,,Percentage of coastal population based on 2011 census. Population data from census matched to census/administrative boundaries.
SPC:DF_POP_COAST(2.0),A,2011,CK,COASTALPOPRF,1KM,91,PERCENT,,E,,Percentage of coastal population based on 2011 census. Population data from census matched to census/administrative boundaries.
SPC:DF_POP_COAST(2.0),A,2012,CK,COASTALPOPRF,1KM,91,PERCENT,,E,,Percentage of coastal population based on 2011 census. Population data from census matched to census/administrative boundaries.
SPC:DF_POP_COAST(2.0),A,2013,CK,COASTALPOPRF,1KM,91,PERCENT,,E,,Percentage of coastal population based on 2011 census. Population data from census matched to census/administrative boundaries.
SPC:DF_POP_COAST(2.0),A,2014,CK,COASTALPOPRF,1KM,91,PERCENT,,E,,Percentage of coastal population based on 2011 census. Population data from census matched to census/administrative boundaries.
SPC:DF_POP_COAST(2.0),A,2015,CK,COASTALPOPRF,1KM,91,PERCENT,,E,,Percentage of coastal population based on 2011 census. Population data from census matched to census/administrative boundaries.
SPC:DF_POP_COAST(2.0),A,2016,CK,COASTALPOPRF,1KM,91,PERCENT,,E,,Percentage of coastal population based on 2011 census. Population data from census matched to census/administrative boundaries.
SPC:DF_POP_COAST(2.0),A,2017,CK,COASTALPOPRF,1KM,91,PERCENT,,E,,Percentage of coastal population based on 2011 census. Population data from census matched to census/administrative boundaries.
SPC:DF_POP_COAST(2.0),A,2018,CK,COASTALPOPRF,1KM,91,PERCENT,,E,,Percentage of coastal population based on 2011 census. Population data from census matched to census/administrative boundaries.
SPC:DF_POP_COAST(2.0),A,2019,CK,COASTALPOPRF,1KM,91,PERCENT,,E,,Percentage of coastal population based on 2011 census. Population data from census matched to census/administrative boundaries.
SPC:DF_POP_COAST(2.0),A,2020,CK,COASTALPOPRF,1KM,91,PERCENT,,E,,Percentage of coastal population based on 2011 census. Population data from census matched to census/administrative boundaries.
SPC:DF_POP_COAST(2.0),A,2021,CK,COASTALPOPRF,1KM,91,PERCENT,,E,,Percentage of coastal population based on 2011 census. Population data from census matched to census/administrative boundaries.
SPC:DF_POP_COAST(2.0),A,2010,NU,COASTALPOPAF,5KM,1502,N,,E,,Percentage of coastal population based on 2011 census. 100% coastal.
SPC:DF_POP_COAST(2.0),A,2011,NU,COASTALPOPAF,5KM,1492,N,,E,,Percentage of coastal population based on 2011 census. 100% coastal.
SPC:DF_POP_COAST(2.0),A,2012,NU,COASTALPOPAF,5KM,1492,N,,E,,Percentage of coastal population based on 2011 census. 100% coastal.
SPC:DF_POP_COAST(2.0),A,2013,NU,COASTALPOPAF,5KM,1495,N,,E,,Percentage of coastal population based on 2011 census. 100% coastal.
SPC:DF_POP_COAST(2.0),A,2014,NU,COASTALPOPAF,5KM,1503,N,,E,,Percentage of coastal population based on 2011 census. 100% coastal.
SPC:DF_POP_COAST(2.0),A,2015,NU,COASTALPOPAF,5KM,1515,N,,E,,Percentage of coastal population based on 2011 census. 100% coastal.
SPC:DF_POP_COAST(2.0),A,2016,NU,COASTALPOPAF,5KM,1513,N,,E,,Percentage of coastal population based on 2011 census. 100% coastal.
SPC:DF_POP_COAST(2.0),A,2017,NU,COASTALPOPAF,5KM,1515,N,,E,,Percentage of coastal population based on 2011 census. 100% coastal.
SPC:DF_POP_COAST(2.0),A,2018,NU,COASTALPOPAF,5KM,1519,N,,E,,Percentage of coastal population based on 2011 census. 100% coastal.
SPC:DF_POP_COAST(2.0),A,2019,NU,COASTALPOPAF,5KM,1523,N,,E,,Percentage of coastal population based on 2011 census. 100% coastal.
SPC:DF_POP_COAST(2.0),A,2020,NU,COASTALPOPAF,5KM,1528,N,,E,,Percentage of coastal population based on 2011 census. 100% coastal.
SPC:DF_POP_COAST(2.0),A,2021,NU,COASTALPOPAF,5KM,1542,N,,E,,Percentage of coastal population based on 2011 census. 100% coastal.
SPC:DF_POP_COAST(2.0),A,2010,MIC,COASTALPOPAF,10KM,517600,N,,E,,
SPC:DF_POP_COAST(2.0),A,2011,MIC,COASTALPOPAF,10KM,518900,N,,E,,
SPC:DF_POP_COAST(2.0),A,2012,MIC,COASTALPOPAF,10KM,519500,N,,E,,
SPC:DF_POP_COAST(2.0),A,2013,MIC,COASTALPOPAF,10KM,519800,N,,E,,
SPC:DF_POP_COAST(2.0),A,2014,MIC,COASTALPOPAF,10KM,519900,N,,E,,
SPC:DF_POP_COAST(2.0),A,2015,MIC,COASTALPOPAF,10KM,519700,N,,E,,
SPC:DF_POP_COAST(2.0),A,2016,MIC,COASTALPOPAF,10KM,519500,N,,E,,
SPC:DF_POP_COAST(2.0),A,2017,MIC,COASTALPOPAF,10KM,519100,N,,E,,
SPC:DF_POP_COAST(2.0),A,2018,MIC,COASTALPOPAF,10KM,518600,N,,E,,
SPC:DF_POP_COAST(2.0),A,2019,MIC,COASTALPOPAF,10KM,517800,N,,E,,
SPC:DF_POP_COAST(2.0),A,2020,MIC,COASTALPOPAF,10KM,519100,N,,E,,
SPC:DF_POP_COAST(2.0),A,2021,MIC,COASTALPOPAF,10KM,521900,N,,E,,
SPC:DF_POP_COAST(2.0),A,2010,_T,COASTALPOPAF,1KM,2370000,N,,E,,
SPC:DF_POP_COAST(2.0),A,2011,_T,COASTALPOPAF,1KM,2412000,N,,E,,
SPC:DF_POP_COAST(2.0),A,2012,_T,COASTALPOPAF,1KM,2453000,N,,E,,
SPC:DF_POP_COAST(2.0),A,2013,_T,COASTALPOPAF,1KM,2494000,N,,E,,
SPC:DF_POP_COAST(2.0),A,2014,_T,COASTALPOPAF,1KM,2534000,N,,E,,
SPC:DF_POP_COAST(2.0),A,2015,_T,COASTALPOPAF,1KM,2573000,N,,E,,
SPC:DF_POP_COAST(2.0),A,2016,_T,COASTALPOPAF,1KM,2611000,N,,E,,
SPC:DF_POP_COAST(2.0),A,2017,_T,COASTALPOPAF,1KM,2649000,N,,E,,
SPC:DF_POP_COAST(2.0),A,2018,_T,COASTALPOPAF,1KM,2686000,N,,E,,
SPC:DF_POP_COAST(2.0),A,2019,_T,COASTALPOPAF,1KM,2719000,N,,E,,
SPC:DF_POP_COAST(2.0),A,2020,_T,COASTALPOPAF,1KM,2753000,N,,E,,
SPC:DF_POP_COAST(2.0),A,2021,_T,COASTALPOPAF,1KM,2789000,N,,E,,
SPC:DF_POP_COAST(2.0),A,2010,MIC,COASTALPOPRF,10KM,100,PERCENT,,E,,
SPC:DF_POP_COAST(2.0),A,2011,MIC,COASTALPOPRF,10KM,100,PERCENT,,E,,
SPC:DF_POP_COAST(2.0),A,2012,MIC,COASTALPOPRF,10KM,100,PERCENT,,E,,
SPC:DF_POP_COAST(2.0),A,2013,MIC,COASTALPOPRF,10KM,100,PERCENT,,E,,
SPC:DF_POP_COAST(2.0),A,2014,MIC,COASTALPOPRF,10KM,100,PERCENT,,E,,
SPC:DF_POP_COAST(2.0),A,2015,MIC,COASTALPOPRF,10KM,100,PERCENT,,E,,
SPC:DF_POP_COAST(2.0),A,2016,MIC,COASTALPOPRF,10KM,100,PERCENT,,E,,
SPC:DF_POP_COAST(2.0),A,2017,MIC,COASTALPOPRF,10KM,100,PERCENT,,E,,
SPC:DF_POP_COAST(2.0),A,2018,MIC,COASTALPOPRF,10KM,100,PERCENT,,E,,
SPC:DF_POP_COAST(2.0),A,2019,MIC,COASTALPOPRF,10KM,100,PERCENT,,E,,
SPC:DF_POP_COAST(2.0),A,2020,MIC,COASTALPOPRF,10KM,100,PERCENT,,E,,
SPC:DF_POP_COAST(2.0),A,2021,MIC,COASTALPOPRF,10KM,100,PERCENT,,E,,
SPC:DF_POP_COAST(2.0),A,2010,KI,COASTALPOPAF,10KM,108736,N,,E,,Percentage of coastal population based on 2015 census. 100% coastal.
